0,24300013182241656;0,4936530324400564;0,3256831240997097;0,24300013182241656;0,24300013182241656;0,29027991271311976;1,0
0,37748127772188184;0,43653032440056416;0,4048640687415793;0,31024070477214916;0,33767190075059483;0,4025513534091783;1,0
0,4652147386155513;0,38387400094029217;0,4206482424962101;0,3394851917367059;0,38977576159501814;0,461868778294128;1,0
0,5182649623577192;0,3400329102021627;0,4106433186900728;0,3527477476722482;0,4195976957934561;0,49488741258770613;1,0
0,5667677315171714;0,31189468735307896;0,4023657792275861;0,3624483015041385;0,44116634857010645;0,5217996666621756;1,0
0,6041262866119751;0,28772919605077585;0,3898047926801496;0,3686747273532723;0,4570950856377715;0,5412113331263682;1,0
0,632763159248267;0,266203237289273;0,3747494947042604;0,3727657091584567;0,4677520810676746;0,5549333578797221;1,0
0,6555697158285727;0,2495550406340251;0,36149873463061366;0,3756165287309949;0,475323482829579;0,5654627939003682;1,0
0,676838259411063;0,23631260214476144;0,35031541237347075;0,37797970024016037;0,48145218475739016;0,5748177954890143;1,0
0,6952708166949438;0,22444925784135888;0,33934894567700546;0,3798229559685484;0,48537668964306663;0,5820538679141789;1,0

0,24300013182241656;0,4936530324400564;0,3256831240997097;0,24300013182241656;0,24300013182241656;0,29027991271311976;1,0
0,37748127772188184;0,43653032440056416;0,4048640687415793;0,31024070477214916;0,33767190075059483;0,4025513534091783;1,0
0,4652147386155513;0,38387400094029217;0,4206482424962101;0,3394851917367059;0,38977576159501814;0,461868778294128;1,0
0,5182649623577192;0,3400329102021627;0,4106433186900728;0,3527477476722482;0,4195976957934561;0,49488741258770613;1,0
0,5667677315171714;0,31189468735307896;0,4023657792275861;0,3624483015041385;0,44116634857010645;0,5217996666621756;1,0
0,6041262866119751;0,28772919605077585;0,3898047926801496;0,3686747273532723;0,4570950856377715;0,5412113331263682;1,0
0,632763159248267;0,266203237289273;0,3747494947042604;0,3727657091584567;0,4677520810676746;0,5549333578797221;1,0
0,6555697158285727;0,2495550406340251;0,36149873463061366;0,3756165287309949;0,475323482829579;0,5654627939003682;1,0
0,676838259411063;0,23631260214476144;0,35031541237347075;0,37797970024016037;0,48145218475739016;0,5748177954890143;1,0
0,6952708166949438;0,22444925784135888;0,33934894567700546;0,3798229559685484;0,48537668964306663;0,5820538679141789;1,0

0,24300013182241656;0,4936530324400564;0,3256831240997097;0,24300013182241656;0,24300013182241656;0,29027991271311976;1,0
0,37748127772188184;0,43653032440056416;0,4048640687415793;0,31024070477214916;0,33767190075059483;0,4025513534091783;1,0
0,4652147386155513;0,38387400094029217;0,4206482424962101;0,3394851917367059;0,38977576159501814;0,461868778294128;1,0
0,5182649623577192;0,3400329102021627;0,4106433186900728;0,3527477476722482;0,4195976957934561;0,49488741258770613;1,0
0,5667677315171714;0,31189468735307896;0,4023657792275861;0,3624483015041385;0,44116634857010645;0,5217996666621756;1,0
0,6041262866119751;0,28772919605077585;0,3898047926801496;0,3686747273532723;0,4570950856377715;0,5412113331263682;1,0
0,632763159248267;0,266203237289273;0,3747494947042604;0,3727657091584567;0,4677520810676746;0,5549333578797221;1,0
0,6555697158285727;0,2495550406340251;0,36149873463061366;0,3756165287309949;0,475323482829579;0,5654627939003682;1,0
0,676838259411063;0,23631260214476144;0,35031541237347075;0,37797970024016037;0,48145218475739016;0,5748177954890143;1,0
0,6952708166949438;0,22444925784135888;0,33934894567700546;0,3798229559685484;0,48537668964306663;0,5820538679141789;1,0

